timestamp,t_rel_sec,knee_l,knee_r,hip_l,hip_r,elbow_l,elbow_r,shoulder_l,shoulder_r,crouch
2025-11-06 17:05:26,1.047215223312378,177.49353002340865,173.52990989527808,160.29689505097906,150.01310141337342,175.820031435586,177.04233226307588,11.819174088909605,14.742614209330482,0.18185962736606598
2025-11-06 17:05:26,1.0787618160247803,179.3637730369842,173.29713277272145,158.93342290912034,150.29720710498862,174.93468607904626,177.55776873888092,12.151168175612389,14.307182462095527,0.17828404903411865
2025-11-06 17:05:26,1.1116514205932617,179.20649342139836,173.47052344666145,157.11590490414403,151.2754991080291,174.9858277636931,176.71146749275658,12.021888363518324,14.557332368410844,0.17507320642471313
2025-11-06 17:05:26,1.14400315284729,179.48795598099596,172.38287488111175,153.44659760006058,153.87695447681466,174.36068321792686,175.98726486168124,12.655011411238798,14.346100378568448,0.17119109630584717
2025-11-06 17:05:26,1.175112009048462,178.37081110169999,169.02122886047977,152.5680799480631,155.51073586591608,173.05208616991396,176.63802661519196,13.865156322181196,13.471525557257376,0.16855862736701965
2025-11-06 17:05:26,1.2067010402679443,179.66874552388612,171.45641091509225,151.7557059897553,159.56699683307357,174.99098354407417,176.49648705974803,12.644993901914718,13.02807195970207,0.16702616214752197
2025-11-06 17:05:26,1.2394514083862305,179.28315089541456,170.3133278529713,153.26394239802647,160.32100142479888,176.0023768664542,175.77682873597973,12.052932745212276,13.829601359479174,0.166276216506958
2025-11-06 17:05:26,1.2715179920196533,178.14990630275884,173.11432477583583,155.05529769336266,158.5173567146465,175.8493127913044,176.69116240084634,12.12242233313133,13.979444230261839,0.16554968059062958
2025-11-06 17:05:26,1.3039264678955078,175.54955716104,162.0887672502935,156.20331866852823,157.011406113514,173.55520916507223,176.89237677941495,13.36680630998936,13.639419767153978,0.1659553498029709
2025-11-06 17:05:26,1.335700511932373,169.43652310273788,165.67036873882617,157.20066029160068,160.96137370141852,173.5438593066587,176.42957135492082,13.885205990897175,14.08189479271347,0.1665191948413849
2025-11-06 17:05:26,1.3673555850982666,166.46028874037273,169.61221776669635,160.8546363205611,164.2042792454534,172.1379330513834,176.51585193007693,14.275644872769547,14.498457354629123,0.1647842526435852
2025-11-06 17:05:27,1.3995299339294434,164.47850845521864,171.48645500469135,164.69770463478818,164.82896433267237,170.905170451943,177.7708771564914,14.139107022913382,14.6135142945014,0.16125153005123138
